Type,Policy Name,Path,Standard,Customer,State
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockallofficeapplicationsfromcreatingchildprocesses-Win11,/attacksurfacereductionrules_blockallofficeapplicationsfromcreatingchildprocesses-Win11,"""blockallofficeapplicationsfromcreatingchildprocesses_block""","""blockallofficeapplicationsfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockallofficeapplicationsfromcreatingchildprocesses-Win10,/attacksurfacereductionrules_blockallofficeapplicationsfromcreatingchildprocesses-Win10,"""blockallofficeapplicationsfromcreatingchildprocesses_block""","""blockallofficeapplicationsfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses-Win11,/attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses-Win11,"""blockofficecommunicationappfromcreatingchildprocesses_block""","""blockofficecommunicationappfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses-WinServer,/attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses-WinServer,"""blockofficecommunicationappfromcreatingchildprocesses_block""","""blockofficecommunicationappfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses-Win10,/attacksurfacereductionrules_blockofficecommunicationappfromcreatingchildprocesses-Win10,"""blockofficecommunicationappfromcreatingchildprocesses_block""","""blockofficecommunicationappfromcreatingchildprocesses_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent-WinServer,/attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent-WinServer,"""blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent_block""","""blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent-Win11,/attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent-Win11,"""blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent_block""","""blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent-Win10,/attacksurfacereductionrules_blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent-Win10,"""blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent_block""","""blockjavascriptorvbscriptfromlaunchingdownloadedexecutablecontent_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion-WinServer,/attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion-WinServer,"""blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion_block""","""blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion-Win11,/attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion-Win11,"""blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion_block""","""blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockwin32apicallsfromofficemacros-Win10,/attacksurfacereductionrules_blockwin32apicallsfromofficemacros-Win10,"""blockwin32apicallsfromofficemacros_block""","""blockwin32apicallsfromofficemacros_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion-Win10,/attacksurfacereductionrules_blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion-Win10,"""blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion_block""","""blockexecutablefilesrunningunlesstheymeetprevalenceagetrustedlistcriterion_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem-Win11,/attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem-Win11,"""blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem_block""","""blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem-WinServer,/attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem-WinServer,"""blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem_block""","""blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem-Win10,/attacksurfacereductionrules_blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem-Win10,"""blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem_block""","""blockcredentialstealingfromwindowslocalsecurityauthoritysubsystem_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockwin32apicallsfromofficemacros-WinServer,/attacksurfacereductionrules_blockwin32apicallsfromofficemacros-WinServer,"""blockwin32apicallsfromofficemacros_block""","""blockwin32apicallsfromofficemacros_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockwin32apicallsfromofficemacros-Win11,/attacksurfacereductionrules_blockwin32apicallsfromofficemacros-Win11,"""blockwin32apicallsfromofficemacros_block""","""blockwin32apicallsfromofficemacros_audit""",OutOfSync
IntuneAttackSurfaceReductionPolicyConfiguration,B365-W10-Endpoint-ASR-Attack Surface Reduction Rules-LessRestrictive - attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts-WinServer,/attacksurfacereductionrules_blockexecutionofpotentiallyobfuscatedscripts-WinServer,"""blockexecutionofpotentiallyobfuscatedscripts_block""","""blockexecutionofpotentiallyobfuscatedscripts_audit""",OutOfSync
